CGPA,Semester,Skills_Count,Projects_Count,Internship,Coding_Profile,Aptitude_Score,Communication_Score,Resume_Score,Academic_Score,Skill_Score,Project_Score,Internship_Score,Coding_Score,Placement_Readiness
8.69,5,4,1,0,0,68.5,65.6,82.4,86.9,40,20,0,0,47.4
8.18,4,8,2,1,5,82.4,58.9,75.6,81.8,80,40,100,50,72.32
5.78,2,5,2,1,3,61.3,59.7,44.3,57.800000000000004,50,40,100,30,55.97
10.0,1,3,1,1,8,56.0,52.1,86.6,100.0,30,20,100,80,54.95
7.44,1,1,1,1,5,64.9,46.0,54.8,74.4,10,20,100,50,47.32
6.62,1,1,2,0,7,62.3,42.5,45.7,66.2,10,40,0,70,38.27
6.09,5,4,0,1,4,45.2,35.4,82.6,60.9,40,0,100,40,41.79
7.28,1,7,3,0,3,77.2,78.3,58.9,72.8,70,60,0,30,62.36
7.37,3,8,3,0,7,99.8,85.6,95.3,73.7,80,60,0,70,71.1
7.6,7,1,4,1,3,73.3,86.2,66.9,76.0,10,80,100,30,63.48
7.2,5,8,4,0,1,69.2,54.2,73.7,72.0,80,80,0,10,58.39
8.13,3,5,5,1,4,74.8,100.0,76.4,81.30000000000001,50,100,100,40,82.7
7.11,1,6,0,1,5,91.2,96.8,71.5,71.10000000000001,60,0,100,50,57.76
5.57,4,8,3,1,5,100.0,77.1,73.5,55.7,80,60,100,50,68.02
7.35,5,10,1,1,8,52.0,88.1,63.6,73.5,100,20,100,80,64.42
5.13,7,1,3,0,10,50.7,70.7,70.2,51.300000000000004,10,60,0,100,52.6
7.85,3,1,1,0,7,56.2,73.4,100.0,78.49999999999999,10,20,0,70,50.95
6.52,8,8,1,1,4,67.2,70.0,29.7,65.19999999999999,80,20,100,40,54.84
7.66,5,8,4,1,8,90.5,31.6,75.7,76.6,80,80,100,80,83.0
8.81,3,4,2,0,8,65.2,65.5,94.4,88.1,40,40,0,80,57.15
6.55,6,5,3,1,10,71.9,82.1,82.3,65.5,50,60,100,100,74.93
8.56,7,9,1,0,7,100.0,100.0,63.1,85.60000000000001,90,20,0,70,72.43
7.07,5,2,3,1,7,88.6,71.1,40.0,70.7,20,60,100,70,72.18
9.25,2,1,4,0,7,79.3,56.6,63.0,92.5,10,80,0,70,49.35
7.13,7,7,4,1,10,84.8,34.2,86.1,71.3,70,80,100,100,74.48
6.66,7,10,2,0,9,77.3,49.6,37.2,66.60000000000001,100,40,0,90,65.06
8.19,3,4,5,0,10,74.5,88.6,92.1,81.89999999999999,40,100,0,100,68.01
7.06,3,7,3,1,9,47.7,72.6,43.2,70.6,70,60,100,90,68.8
6.66,7,3,2,1,9,80.8,86.2,38.6,66.60000000000001,30,40,100,90,66.13
7.02,5,4,3,1,9,75.2,47.3,66.2,70.19999999999999,40,60,100,90,72.31
7.46,7,10,3,0,8,35.0,50.2,92.3,74.6,100,60,0,80,65.08
8.84,4,8,1,0,1,60.2,60.6,77.2,88.4,80,20,0,10,57.57
5.57,2,1,3,0,3,58.1,63.7,64.5,55.7,10,60,0,30,34.47
7.52,7,7,4,1,7,36.2,53.6,71.4,75.2,70,80,100,70,77.86
8.12,3,7,2,1,9,100.0,47.2,56.9,81.19999999999999,70,40,100,90,63.52
7.69,1,6,4,0,8,82.9,67.2,33.7,76.9,60,80,0,80,58.92
8.81,1,1,2,0,1,62.5,89.6,34.7,88.1,10,40,0,10,47.38
7.43,6,10,1,0,9,86.2,55.3,57.7,74.3,100,20,0,90,58.91
7.32,5,4,3,0,9,87.3,51.1,38.9,73.2,40,60,0,90,64.43
8.09,4,8,3,1,3,48.5,76.8,54.8,80.89999999999999,80,60,100,30,71.47
7.6,2,2,2,1,0,72.2,40.6,44.4,76.0,20,40,100,0,57.71
7.11,8,10,3,0,4,64.9,59.6,77.7,71.10000000000001,100,60,0,40,58.79
8.02,3,2,2,0,5,50.0,72.0,54.6,80.19999999999999,20,40,0,50,48.46
6.85,1,5,5,0,7,54.7,64.1,82.4,68.5,50,100,0,70,70.59
6.89,3,1,5,0,2,33.1,73.3,65.2,68.89999999999999,10,100,0,20,57.96
6.97,8,8,2,0,6,64.8,76.3,88.1,69.69999999999999,80,40,0,60,54.23
8.85,7,10,1,1,9,55.2,70.8,75.2,88.5,100,20,100,90,73.68
5.0,1,4,1,0,7,66.0,72.5,42.0,50.0,40,20,0,70,38.77
7.9,5,6,4,0,4,43.8,45.6,53.2,79.0,60,80,0,40,52.79
7.53,5,6,3,0,5,87.3,82.8,57.0,75.3,60,60,0,50,52.9
5.82,3,4,3,1,7,81.7,82.7,72.9,58.20000000000001,40,60,100,70,76.56
7.81,5,5,3,0,6,56.1,61.2,80.1,78.1,50,60,0,60,52.05
7.98,2,6,4,0,6,86.0,52.6,85.2,79.80000000000001,60,80,0,60,67.45
8.09,6,1,2,0,7,21.7,82.0,48.7,80.89999999999999,10,40,0,70,54.31
5.0,5,6,5,0,7,59.5,98.7,87.8,50.0,60,100,0,70,73.11
8.87,2,7,2,1,6,51.2,65.0,90.7,88.69999999999999,70,40,100,60,85.3
6.76,8,6,1,0,7,67.4,53.7,74.6,67.6,60,20,0,70,47.97
8.19,5,4,4,1,7,33.9,63.5,66.8,81.89999999999999,40,80,100,70,78.52
8.24,3,6,3,1,7,59.3,59.7,46.2,82.4,60,60,100,70,68.46
6.62,2,2,0,1,8,77.0,71.5,60.2,66.2,20,0,100,80,56.62
8.16,6,1,3,0,5,42.1,92.1,41.4,81.60000000000001,10,60,0,50,44.37
7.11,6,6,3,1,3,62.8,56.2,78.7,71.10000000000001,60,60,100,30,68.76
5.43,6,1,3,0,6,34.5,53.6,80.6,54.29999999999999,10,60,0,60,38.25
8.67,8,10,3,1,10,60.0,80.1,84.0,86.7,100,60,100,100,86.91
6.72,8,4,2,1,10,48.7,54.2,70.7,67.19999999999999,40,40,100,100,49.45
6.65,4,6,5,0,10,62.8,72.5,100.0,66.5,60,100,0,100,72.54
7.1,6,6,3,1,0,72.6,38.4,99.0,71.0,60,60,100,0,64.4
7.77,8,8,2,1,4,78.5,60.3,68.0,77.69999999999999,80,40,100,40,64.92
7.44,3,1,0,1,9,45.9,78.0,56.6,74.4,10,0,100,90,47.17
8.05,8,1,3,1,10,67.6,58.0,65.6,80.5,10,60,100,100,69.96
6.16,2,8,3,0,9,83.1,49.6,85.9,61.6,80,60,0,90,72.4
6.76,1,5,5,0,1,76.0,72.9,78.5,67.6,50,100,0,10,68.71
7.38,6,5,2,1,3,83.0,88.7,59.7,73.8,50,40,100,30,72.95
9.4,1,10,3,1,5,100.0,34.4,53.0,94.0,100,60,100,50,74.68
7.39,8,3,3,0,9,42.7,61.0,71.8,73.9,30,60,0,90,60.62
8.59,4,10,4,1,8,45.7,54.2,54.8,85.9,100,80,100,80,81.76
7.54,1,10,4,1,1,70.1,65.3,66.4,75.4,100,80,100,10,76.47
7.02,3,9,0,0,9,68.3,81.1,48.0,70.19999999999999,90,0,0,90,68.41
7.25,6,10,4,0,4,61.9,77.4,77.5,72.5,100,80,0,40,57.12
7.33,7,8,1,0,1,64.9,50.7,65.3,73.3,80,20,0,10,48.41
8.1,2,10,1,1,7,67.0,64.4,63.6,81.0,100,20,100,70,72.5
8.87,6,8,4,0,3,85.4,62.2,22.8,88.69999999999999,80,80,0,30,50.15
7.86,7,3,1,0,3,91.5,76.0,69.1,78.60000000000001,30,20,0,30,49.25
8.69,3,9,0,0,8,59.4,46.0,46.6,86.9,90,0,0,80,48.03
6.54,5,5,2,0,8,69.2,86.1,48.2,65.4,50,40,0,80,57.37
7.09,8,1,3,0,7,100.0,51.5,43.5,70.89999999999999,10,60,0,70,53.85
6.78,8,2,4,1,9,90.1,77.3,87.6,67.80000000000001,20,80,100,90,72.98
7.81,5,7,5,0,7,65.5,75.9,69.9,78.1,70,100,0,70,71.99
7.14,1,1,3,0,9,66.6,22.0,34.7,71.39999999999999,10,60,0,90,49.75
8.23,4,2,3,1,4,60.7,48.1,65.8,82.30000000000001,20,60,100,40,57.46
6.57,7,5,5,0,2,76.3,17.2,62.5,65.7,50,100,0,20,47.28
7.54,4,5,4,0,6,37.1,47.3,90.2,75.4,50,80,0,60,60.29
8.19,6,6,3,0,7,73.0,42.8,13.9,81.89999999999999,60,60,0,70,46.94
5.43,5,6,2,1,4,72.2,96.1,66.6,54.29999999999999,60,40,100,40,62.85
9.62,4,9,3,0,7,40.7,69.5,92.8,96.2,90,60,0,70,73.56
7.22,7,7,4,0,8,92.2,40.7,56.1,72.2,70,80,0,80,65.52
5.47,4,8,2,0,7,64.9,73.2,45.1,54.699999999999996,80,40,0,70,61.53
7.66,1,5,1,1,7,29.5,54.6,52.0,76.6,50,20,100,70,53.7
7.53,6,9,1,0,0,49.1,78.5,72.0,75.3,90,20,0,0,52.89
7.42,3,2,4,0,8,68.3,51.8,63.8,74.2,20,80,0,80,53.81
8.49,3,7,1,0,9,53.7,70.8,38.2,84.89999999999999,70,20,0,90,53.74
8.25,2,2,0,0,6,63.7,39.5,67.8,82.5,20,0,0,60,46.93
7.8,7,8,4,1,5,74.6,56.2,67.8,78.0,80,80,100,50,76.35
7.95,3,5,5,0,5,74.6,59.2,53.7,79.5,50,100,0,50,54.06
7.4,8,8,5,0,9,16.7,47.7,75.2,74.0,80,100,0,90,62.18
9.28,3,5,2,1,7,67.0,45.5,86.7,92.8,50,40,100,70,66.53
6.02,1,3,5,0,9,65.7,52.9,94.1,60.199999999999996,30,100,0,90,64.77
7.64,6,3,1,0,0,62.7,86.8,57.4,76.4,30,20,0,0,42.05
7.57,1,6,5,1,5,59.6,30.7,64.3,75.7,60,100,100,50,74.77
8.31,6,7,0,0,3,12.8,60.2,45.1,83.10000000000001,70,0,0,30,43.78
6.66,3,7,2,1,5,53.7,79.4,68.5,66.60000000000001,70,40,100,50,70.0
5.76,2,3,4,1,6,59.0,89.4,74.7,57.599999999999994,30,80,100,60,62.11
7.66,7,2,3,1,8,79.7,86.7,30.2,76.6,20,60,100,80,69.73
7.78,3,5,2,0,6,67.7,62.4,53.3,77.8,50,40,0,60,53.5
8.99,6,3,1,0,2,66.3,56.8,85.5,89.9,30,20,0,20,47.63
6.23,3,7,5,0,4,41.8,49.3,79.4,62.3,70,100,0,40,60.18
8.65,5,3,4,1,8,71.9,36.6,51.4,86.5,30,80,100,80,81.14
9.87,6,8,1,0,8,88.3,51.3,65.2,98.69999999999999,80,20,0,80,57.63
7.12,2,7,4,1,6,63.0,78.7,66.1,71.2,70,80,100,60,66.12
6.21,6,8,1,0,7,49.3,74.4,93.9,62.1,80,20,0,70,53.31
7.09,3,1,5,0,8,59.1,36.5,93.0,70.89999999999999,10,100,0,80,70.16
7.51,1,7,1,0,9,80.4,54.4,51.2,75.1,70,20,0,90,53.77
8.06,6,4,1,1,4,86.3,83.5,73.7,80.60000000000001,40,20,100,40,63.37
6.91,3,9,4,0,6,63.5,60.4,85.5,69.10000000000001,90,80,0,60,70.95
9.06,8,4,0,0,2,72.0,72.1,68.3,90.60000000000001,40,0,0,20,39.29
6.39,4,4,4,0,5,45.9,40.1,60.2,63.9,40,80,0,50,48.92
5.76,8,3,2,0,1,51.9,53.0,74.2,57.599999999999994,30,40,0,10,45.51
8.61,5,1,4,0,2,81.6,64.1,48.0,86.1,10,80,0,20,57.33
5.23,7,3,3,1,8,70.7,53.9,75.3,52.300000000000004,30,60,100,80,64.12
7.3,7,10,1,0,7,55.7,70.5,37.8,73.0,100,20,0,70,54.34
10.0,8,5,3,0,6,73.2,77.2,86.7,100.0,50,60,0,60,69.32
7.49,5,10,4,0,2,48.7,66.1,47.7,74.9,100,80,0,20,64.45
6.38,7,1,3,0,3,74.1,96.9,65.2,63.800000000000004,10,60,0,30,52.64
7.44,8,2,5,1,5,46.0,66.7,61.4,74.4,20,100,100,50,68.07
7.45,5,1,4,0,1,61.0,65.8,72.5,74.5,10,80,0,10,54.11
7.66,8,8,1,1,7,42.2,81.3,68.7,76.6,80,20,100,70,67.6
8.16,2,9,0,0,6,50.2,81.4,61.5,81.60000000000001,90,0,0,60,54.97
6.46,6,7,2,0,10,85.5,43.0,58.9,64.60000000000001,70,40,0,100,64.47
9.19,5,1,4,0,8,77.5,76.5,64.9,91.89999999999999,10,80,0,80,53.0
7.75,3,4,4,0,10,57.3,54.1,55.0,77.5,40,80,0,100,55.03
8.23,8,8,4,0,0,64.7,70.0,53.9,82.30000000000001,80,80,0,0,62.2
6.87,2,9,1,0,3,51.0,70.9,89.2,68.7,90,20,0,30,52.81
8.79,4,4,4,0,5,53.4,29.6,46.2,87.89999999999999,40,80,0,50,53.54
7.24,1,2,2,1,10,41.1,57.5,49.1,72.39999999999999,20,40,100,100,47.51
7.78,5,2,5,0,7,62.6,56.7,100.0,77.8,20,100,0,70,51.31
6.57,3,4,3,0,6,77.4,82.2,9.9,65.7,40,60,0,60,41.38
6.5,7,8,1,0,4,74.4,54.5,73.0,65.0,80,20,0,40,63.56
8.19,8,6,5,0,7,76.0,68.4,26.7,81.89999999999999,60,100,0,70,61.25
7.06,2,10,2,0,6,85.8,66.8,69.7,70.6,100,40,0,60,52.42
6.65,6,8,2,1,7,54.1,75.8,82.6,66.5,80,40,100,70,60.18
6.86,6,2,3,0,8,44.4,93.5,84.8,68.60000000000001,20,60,0,80,53.51
8.2,3,3,0,0,2,67.9,66.0,51.4,82.0,30,0,0,20,41.21
6.87,6,10,4,0,7,81.9,75.3,54.0,68.7,100,80,0,70,61.03
7.38,5,6,3,0,2,86.2,51.0,60.2,73.8,60,60,0,20,57.55
7.52,1,10,2,0,4,64.0,86.1,56.5,75.2,100,40,0,40,64.32
5.58,2,1,2,0,9,50.0,80.5,65.1,55.800000000000004,10,40,0,90,52.3
6.03,3,6,5,1,3,46.0,77.9,68.4,60.3,60,100,100,30,72.41
7.84,2,6,3,0,9,69.1,82.1,56.6,78.4,60,60,0,90,52.22
6.76,5,1,4,0,6,88.0,72.0,52.5,67.6,10,80,0,60,51.72
8.56,6,3,0,0,5,59.7,80.0,76.3,85.60000000000001,30,0,0,50,47.79
8.47,8,1,4,0,9,64.7,52.6,74.2,84.7,10,80,0,90,59.64
8.22,5,6,1,0,2,51.8,76.4,69.3,82.2,60,20,0,20,55.07
9.32,4,9,4,0,2,90.5,54.7,95.4,93.2,90,80,0,20,69.48
7.42,7,6,5,0,9,69.5,83.7,38.0,74.2,60,100,0,90,69.08
8.15,4,6,2,1,0,45.8,77.3,72.4,81.5,60,40,100,0,55.8
6.92,5,2,2,0,3,79.1,86.6,67.3,69.19999999999999,20,40,0,30,51.31
9.95,2,1,4,0,5,70.3,57.7,74.7,99.49999999999999,10,80,0,50,57.84
9.48,3,4,4,0,1,83.6,77.4,79.9,94.80000000000001,40,80,0,10,60.44
7.51,3,9,4,1,5,78.9,69.1,56.5,75.1,90,80,100,50,69.41
7.89,8,1,4,0,5,62.1,83.8,78.4,78.89999999999999,10,80,0,50,64.1
8.86,7,7,2,0,7,73.3,68.6,58.6,88.6,70,40,0,70,64.78
7.35,8,3,5,0,2,63.1,80.7,78.4,73.5,30,100,0,20,51.18
6.84,2,9,4,0,2,62.2,37.2,100.0,68.39999999999999,90,80,0,20,55.62
8.37,1,2,1,0,6,67.8,53.4,71.2,83.7,20,20,0,60,54.03
7.58,2,2,0,1,7,54.7,63.6,71.5,75.8,20,0,100,70,46.89
7.68,5,7,5,0,4,74.5,60.6,61.3,76.8,70,100,0,40,67.27
6.67,8,8,2,0,9,55.9,66.7,100.0,66.7,80,40,0,90,61.91
5.78,7,1,4,1,5,40.9,71.6,56.4,57.800000000000004,10,80,100,50,54.91
7.74,5,9,3,0,8,80.6,41.7,60.3,77.4,90,60,0,80,66.03
8.4,4,7,4,1,9,90.2,73.8,81.5,84.00000000000001,70,80,100,90,74.15
7.27,3,3,3,1,10,79.9,50.4,91.4,72.7,30,60,100,100,64.31
8.94,7,7,2,0,4,30.7,94.5,68.1,89.39999999999999,70,40,0,40,62.25
6.8,4,6,3,0,6,80.6,65.6,56.3,68.0,60,60,0,60,58.56
6.45,7,8,3,1,4,59.1,76.2,60.0,64.5,80,60,100,40,68.83
7.43,8,8,2,1,4,37.5,64.9,58.2,74.3,80,40,100,40,59.17
7.42,3,1,2,0,3,57.4,94.5,78.0,74.2,10,40,0,30,43.51
8.27,2,4,3,0,6,52.3,74.2,74.2,82.69999999999999,40,60,0,60,57.47
6.73,1,2,4,1,5,65.0,64.2,100.0,67.30000000000001,20,80,100,50,59.06
8.87,8,8,3,0,8,65.2,52.5,55.4,88.69999999999999,80,60,0,80,65.46
9.47,8,8,2,0,4,93.4,50.4,66.0,94.7,80,40,0,40,57.84
7.46,6,3,1,0,5,86.3,66.6,61.7,74.6,30,20,0,50,51.63
8.75,3,4,0,0,9,33.1,73.9,64.8,87.5,40,0,0,90,53.19
6.44,1,1,1,1,5,67.2,91.6,75.6,64.4,10,20,100,50,65.31
8.58,1,4,1,0,2,39.1,86.8,62.9,85.8,40,20,0,20,39.42
8.55,8,5,1,0,6,21.3,43.2,64.6,85.50000000000001,50,20,0,60,52.14
8.36,1,8,5,0,2,84.5,95.7,46.3,83.6,80,100,0,20,72.13
7.48,2,4,1,1,7,51.6,79.3,54.2,74.8,40,20,100,70,60.19
5.0,1,5,1,0,6,78.0,39.2,67.0,50.0,50,20,0,60,49.66
6.86,1,3,3,1,3,75.7,90.1,98.9,68.60000000000001,30,60,100,30,62.09
6.87,5,3,3,0,10,94.2,48.8,64.7,68.7,30,60,0,100,62.2
6.52,8,5,4,1,5,74.7,64.0,44.5,65.19999999999999,50,80,100,50,76.65
7.62,5,2,2,0,9,79.6,70.7,79.5,76.2,20,40,0,90,53.66
7.08,3,1,3,0,10,39.7,42.2,64.9,70.8,10,60,0,100,53.78
6.68,5,5,1,1,3,67.4,72.4,84.7,66.8,50,20,100,30,60.3
6.44,3,10,3,0,7,65.5,66.6,65.0,64.4,100,60,0,70,65.86
6.78,1,1,3,1,6,52.4,67.9,25.5,67.80000000000001,10,60,100,60,50.81
8.62,8,5,4,1,0,55.4,83.6,67.8,86.19999999999999,50,80,100,0,73.35
6.84,5,4,2,1,10,65.7,62.6,81.4,68.39999999999999,40,40,100,100,58.56
6.99,4,10,2,0,8,68.2,81.3,84.2,69.9,100,40,0,80,72.08
7.04,6,8,5,0,7,64.6,56.5,80.1,70.39999999999999,80,100,0,70,60.63
7.84,6,2,3,1,3,52.2,56.5,41.4,78.4,20,60,100,30,58.54
7.96,2,7,2,0,10,38.7,46.8,52.4,79.60000000000001,70,40,0,100,63.11
5.0,5,8,3,1,8,69.1,55.9,49.6,50.0,80,60,100,80,57.02
8.52,7,5,1,1,2,65.2,31.0,81.8,85.2,50,20,100,20,58.32
8.94,2,3,2,1,6,76.6,58.8,80.4,89.39999999999999,30,40,100,60,72.02
6.45,6,6,3,1,9,66.9,50.4,45.9,64.5,60,60,100,90,59.81
6.53,5,1,4,1,1,81.6,67.6,53.6,65.3,10,80,100,10,67.14
7.05,8,3,4,0,9,41.1,55.6,62.8,70.5,30,80,0,90,59.76
6.74,8,9,2,1,4,76.2,53.7,78.2,67.4,90,40,100,40,65.31
7.72,6,10,3,1,9,45.0,90.0,69.6,77.2,100,60,100,90,83.27
5.55,5,5,5,0,0,78.9,61.4,29.1,55.49999999999999,50,100,0,0,59.24
6.38,7,6,4,0,2,72.4,77.0,45.1,63.800000000000004,60,80,0,20,56.5
9.04,4,9,1,0,0,59.2,54.7,62.0,90.39999999999999,90,20,0,0,48.64
6.57,1,2,2,1,3,32.9,53.6,80.7,65.7,20,40,100,30,47.9
8.74,7,7,3,0,5,53.7,68.5,93.9,87.4,70,60,0,50,64.41
7.86,3,6,2,0,6,58.7,36.3,59.4,78.60000000000001,60,40,0,60,55.13
5.69,5,9,1,0,4,54.6,54.7,87.1,56.900000000000006,90,20,0,40,52.38
8.14,5,1,2,0,8,57.2,56.4,59.8,81.4,10,40,0,80,37.91
7.38,7,4,3,1,4,100.0,88.7,47.1,73.8,40,60,100,40,71.37
7.04,8,3,5,0,5,94.1,82.1,65.6,70.39999999999999,30,100,0,50,75.88
7.74,2,1,5,1,7,44.4,66.5,58.0,77.4,10,100,100,70,58.11
7.97,1,4,4,0,5,32.1,81.4,43.9,79.69999999999999,40,80,0,50,60.9
8.21,5,10,4,0,8,80.7,80.7,55.4,82.10000000000001,100,80,0,80,79.4
8.68,5,6,1,1,5,35.8,95.4,87.6,86.8,60,20,100,50,67.96
7.91,3,1,0,0,4,71.2,68.6,65.5,79.10000000000001,10,0,0,40,41.65
6.12,6,9,0,0,6,43.6,62.3,47.3,61.199999999999996,90,0,0,60,46.77
7.03,8,5,1,1,6,62.6,77.9,80.5,70.30000000000001,50,20,100,60,67.98
10.0,1,3,3,1,0,52.8,60.9,74.9,100.0,30,60,100,0,56.48
8.22,1,9,0,1,9,76.3,42.1,66.0,82.2,90,0,100,90,55.48
9.87,8,10,2,0,9,86.6,76.7,72.6,98.69999999999999,100,40,0,90,64.11
8.9,6,1,5,1,9,100.0,30.2,63.6,89.0,10,100,100,90,72.89
7.74,7,2,3,0,7,74.3,44.3,53.8,77.4,20,60,0,70,54.49
7.8,8,8,3,0,10,53.1,37.0,71.5,78.0,80,60,0,100,59.64
7.46,5,3,3,1,9,47.2,67.0,85.0,74.6,30,60,100,90,58.43
5.76,1,10,5,0,5,86.6,89.8,51.6,57.599999999999994,100,100,0,50,62.14
7.52,7,9,1,0,6,35.9,57.0,33.6,75.2,90,20,0,60,66.27
8.71,1,5,5,0,7,94.3,56.8,58.6,87.10000000000001,50,100,0,70,79.77
6.9,3,9,3,1,7,73.7,80.6,23.5,69.0,90,60,100,70,66.99
7.91,4,1,5,0,8,64.0,48.6,47.6,79.10000000000001,10,100,0,80,56.36
8.35,8,5,3,1,7,69.3,74.9,57.2,83.5,50,60,100,70,69.14
6.59,8,4,2,1,5,95.6,62.4,54.6,65.9,40,40,100,50,67.0
7.05,8,7,4,0,8,80.7,59.2,56.2,70.5,70,80,0,80,73.49
6.48,6,1,1,1,7,84.3,68.5,70.2,64.8,10,20,100,70,54.71
6.68,6,3,4,0,9,42.4,44.9,52.6,66.8,30,80,0,90,46.58
6.21,3,5,0,0,7,77.0,84.6,43.3,62.1,50,0,0,70,49.88
6.6,4,8,1,0,10,32.5,57.4,62.5,65.99999999999999,80,20,0,100,51.57
8.92,3,8,2,0,9,58.2,54.6,51.6,89.2,80,40,0,90,68.82
6.58,7,3,1,1,5,85.2,62.5,75.0,65.8,30,20,100,50,51.35
7.63,6,5,4,0,9,74.2,77.5,89.0,76.3,50,80,0,90,72.69
7.0,6,9,3,0,1,40.6,46.9,59.9,70.0,90,60,0,10,49.23
8.68,5,2,3,0,2,61.6,54.8,68.4,86.8,20,60,0,20,43.38
8.81,8,7,1,0,4,99.5,46.1,54.7,88.1,70,20,0,40,62.04
8.36,3,7,0,1,2,32.9,43.9,60.3,83.6,70,0,100,20,48.28
7.81,7,2,5,1,8,35.1,63.0,66.9,78.1,20,100,100,80,70.43
7.27,1,6,1,1,5,59.3,44.2,89.5,72.7,60,20,100,50,65.77
6.31,1,8,4,1,6,57.8,78.3,92.3,63.1,80,80,100,60,95.9
9.44,2,3,3,0,5,52.1,76.6,65.2,94.39999999999999,30,60,0,50,56.02
6.74,5,9,4,0,6,86.8,72.4,47.9,67.4,90,80,0,60,65.75
8.16,1,8,3,0,5,56.6,100.0,61.8,81.60000000000001,80,60,0,50,59.91
8.56,7,3,2,0,7,69.6,66.6,67.9,85.60000000000001,30,40,0,70,58.4
6.94,5,7,3,0,7,56.2,75.5,24.5,69.4,70,60,0,70,54.16
8.54,8,8,3,0,10,63.8,52.7,77.1,85.39999999999999,80,60,0,100,70.81
8.26,7,1,1,1,4,45.2,41.3,96.2,82.6,10,20,100,40,51.59
9.23,7,3,3,0,9,70.3,78.2,35.5,92.30000000000001,30,60,0,90,67.64
7.03,3,10,1,0,3,66.4,44.3,54.3,70.30000000000001,100,20,0,30,46.61
6.21,1,9,3,1,7,70.0,76.6,83.9,62.1,90,60,100,70,68.69
6.99,5,7,3,0,1,74.7,64.1,72.5,69.9,70,60,0,10,51.73
7.71,3,1,4,0,6,70.5,70.1,57.3,77.10000000000001,10,80,0,60,49.49
7.56,6,5,3,0,10,85.0,57.4,51.8,75.6,50,60,0,100,55.86
7.11,4,10,3,0,8,40.9,94.1,65.5,71.10000000000001,100,60,0,80,72.45
5.59,2,3,4,0,6,79.0,69.5,68.6,55.89999999999999,30,80,0,60,60.25
7.97,3,2,2,1,5,76.8,58.8,55.2,79.69999999999999,20,40,100,50,49.96
9.47,8,1,0,1,2,78.7,55.5,50.5,94.7,10,0,100,20,56.2
7.96,6,2,2,1,4,85.4,55.7,59.8,79.60000000000001,20,40,100,40,62.96
8.11,8,1,1,0,5,79.8,84.0,68.8,81.1,10,20,0,50,60.19
8.07,8,6,4,0,3,80.4,83.0,76.3,80.7,60,80,0,30,58.26
7.9,8,9,4,0,9,75.5,86.9,64.1,79.0,90,80,0,90,72.48
8.43,4,3,5,1,9,68.5,45.3,43.7,84.3,30,100,100,90,57.59
7.9,5,10,3,1,6,100.0,65.9,73.6,79.0,100,60,100,60,67.88
7.19,7,10,3,0,7,79.6,98.0,66.7,71.9,100,60,0,70,57.05
6.7,4,1,5,0,3,62.4,56.3,92.1,67.0,10,100,0,30,56.33
7.25,1,6,5,1,8,67.0,45.3,52.9,72.5,60,100,100,80,79.42
7.81,6,6,3,0,5,11.8,57.2,80.3,78.1,60,60,0,50,54.61
7.18,6,2,4,1,7,77.8,51.8,71.6,71.8,20,80,100,70,66.32
7.81,5,4,1,0,3,39.4,47.0,59.2,78.1,40,20,0,30,48.78
7.94,2,5,3,1,10,94.0,60.2,66.3,79.4,50,60,100,100,72.92
8.33,2,6,2,0,7,56.8,62.2,69.2,83.3,60,40,0,70,69.56
8.78,5,6,4,1,5,54.3,70.3,60.2,87.79999999999998,60,80,100,50,72.68
7.58,1,2,4,1,7,66.1,45.0,44.3,75.8,20,80,100,70,67.18
6.19,5,5,2,0,2,65.2,66.0,63.5,61.9,50,40,0,20,52.28
7.15,5,5,3,0,7,57.3,70.9,47.8,71.50000000000001,50,60,0,70,52.08
7.54,6,10,2,0,5,94.6,47.8,72.8,75.4,100,40,0,50,67.9
5.66,8,2,4,0,2,86.9,35.3,98.0,56.60000000000001,20,80,0,20,54.62
8.89,5,7,1,1,6,83.9,35.1,92.8,88.9,70,20,100,60,66.86
7.64,3,10,5,0,0,57.9,83.4,37.6,76.4,100,100,0,0,56.96
7.88,8,2,3,0,8,82.9,94.5,45.9,78.8,20,60,0,80,55.1
8.87,2,1,2,0,1,74.3,51.7,84.1,88.69999999999999,10,40,0,10,49.35
6.87,8,6,2,1,0,60.9,69.6,97.2,68.7,60,40,100,0,63.28
8.07,2,1,1,0,0,46.6,43.7,44.6,80.7,10,20,0,0,32.8
7.39,1,4,3,0,8,51.8,53.7,62.5,73.9,40,60,0,80,55.71
7.32,2,4,4,0,6,53.5,63.0,80.1,73.2,40,80,0,60,61.6
6.73,1,6,3,0,1,59.4,57.9,32.6,67.30000000000001,60,60,0,10,40.92
9.17,6,5,1,0,2,77.9,79.0,91.2,91.7,50,20,0,20,58.26
7.12,1,4,3,1,4,64.3,54.6,70.6,71.2,40,60,100,40,65.85
8.2,2,6,4,0,7,69.7,61.7,94.6,82.0,60,80,0,70,72.11
5.62,7,10,4,0,8,61.8,70.6,56.9,56.2,100,80,0,80,64.84
8.68,5,5,4,1,7,50.9,39.5,68.5,86.8,50,80,100,70,66.32
8.55,5,7,2,1,8,58.9,47.8,64.2,85.50000000000001,70,40,100,80,67.84
7.6,3,5,5,1,9,61.2,65.2,63.4,76.0,50,100,100,90,77.68
7.27,1,9,4,0,3,60.0,73.4,78.1,72.7,90,80,0,30,61.73
